# text = През петия сезон програмата се осъществява съгласно нова концепция: избира се един млад футболист от всяка държава, който да я представлява.
# sent_id = 1.bg
1	През	през	_	non-content-word	_
2	петия	пети	_	non-content-word	_
3	сезон	сезон	_	6078f0e181aae24f7f6f147e@sezon-noun-2	_
4	програмата	програма	_	61c25b185916e9c201c4c1e5@programa-noun-8	_
5	се	се	_	6078f0e181aae24f7f6edbd3@osashtestvyavam-verb-1	MWE_1
6	осъществява	осъществявам	_	6078f0e181aae24f7f6edbd3@osashtestvyavam-verb-1	MWE_1
7	съгласно	съгласно	_	non-content-word	_
8	нова	нов	_	6078f0e181aae24f7f6ed2e3@nov-adj-10	_
9	концепция	концепция	SpaceAfter=No	6078f0e081aae24f7f6eb39d@kontseptsiya-noun-1	_
10	:	:	_	non-content-word	_
11	избира	избирам	_	6078f0e081aae24f7f6ea374@izbiram-verb-1	MWE_2
12	се	се	_	6078f0e081aae24f7f6ea374@izbiram-verb-1	MWE_2
13	един	един	_	non-content-word	_
14	млад	млад	_	6078f0e181aae24f7f6ec02d@mlad-adj-1	_
15	футболист	футболист	_	6078f0e181aae24f7f6f30ef@futbolist-noun-1	_
16	от	от	_	non-content-word	_
17	всяка	всеки	_	non-content-word	_
18	държава	държава	SpaceAfter=No	6078f0e081aae24f7f6e9515@darzhava-noun-2	_
19	,	,	_	non-content-word	_
20	който	който	_	non-content-word	_
21	да	да	_	non-content-word	_
22	я	аз	_	non-content-word	_
23	представлява	представлявам	SpaceAfter=No	6078f0e181aae24f7f6ef9ef@predstavlyavam-verb-3	_
24	.	.	_	non-content-word	_

# text = Круп е често срещано заболяване, което се открива при около 15% от децата, обикновено на възраст от 6 месеца до 5–6 години.
# sent_id = 2.bg
1	Круп	круп	_	bn:00024048n	_
2	е	съм	_	6078f0e181aae24f7f6f1cdb@sreshtam-verb-11	MWE_1
3	често	често	_	6078f0e181aae24f7f6f3793@chesto-adv-3	_
4	срещано	срещам	_	6078f0e181aae24f7f6f1cdb@sreshtam-verb-11	MWE_1
5	заболяване	заболяване	SpaceAfter=No	6078f0e081aae24f7f6e9a1e@zabolyavane-noun-2	_
6	,	,	_	non-content-word	_
7	което	който	_	non-content-word	_
8	се	се	_	6078f0e181aae24f7f6edd27@otkrivam-verb-3	MWE_2
9	открива	откривам	_	6078f0e181aae24f7f6edd27@otkrivam-verb-3	MWE_2
10	при	при	_	non-content-word	_
11	около	около	_	non-content-word	_
12	15	15	SpaceAfter=No	non-content-word	_
13	%	%	_	non-content-word	_
14	от	от	_	non-content-word	_
15	децата	дете	SpaceAfter=No	6078f0e081aae24f7f6e8e15@dete-noun-1	_
16	,	,	_	non-content-word	_
17	обикновено	обикновено	_	6078f0e181aae24f7f6ed474@obiknoveno-adv-8	_
18	на	на	_	non-content-word	_
19	възраст	възраст	_	6078f0e081aae24f7f6e8571@vazrast-noun-1	_
20	от	от	_	non-content-word	_
21	6	6	_	non-content-word	_
