agresiven	ADJ	DDDS|agresiven|ADJ|1	ki izkazuje drznost, hitrost
agresiven	ADJ	DDDS|agresiven|ADJ|2	ki se hitro širi, napreduje
agresiven	ADJ	DDDS|agresiven|ADJ|3	ki povzroča razjedo, poškodbo
agresiven	ADJ	DDDS|agresiven|ADJ|4	o človeku ali živali
agresiven	ADJ	DDDS|agresiven|ADJ|5	o obliki, izgledu
agresiven	ADJ	DDDS|agresiven|ADJ|6	o dejavnosti
agresiven	ADJ	DDDS|agresiven|ADJ|7	o igri
agresiven	ADJ	DDDS|agresiven|ADJ|8	o povečani aktivnosti
beseda	NOUN	DDDS|beseda|NOUN|1	jezik skupnosti
beseda	NOUN	DDDS|beseda|NOUN|2	o umetniškem izražanju
beseda	NOUN	DDDS|beseda|NOUN|3	vloga pri odločanju
beseda	NOUN	DDDS|beseda|NOUN|4	govorjenje
beseda	NOUN	DDDS|beseda|NOUN|5	pogovor, debata
beseda	NOUN	DDDS|beseda|NOUN|6	izražena misel
beseda	NOUN	DDDS|beseda|NOUN|7	obljuba
beseda	NOUN	DDDS|beseda|NOUN|8	NEDOLOČENO
beseda	NOUN	DDDS|beseda|NOUN|9	jezikovna enota s pomenom
blok	NOUN	DDDS|blok|NOUN|1	o politični usmerjenosti
blok	NOUN	DDDS|blok|NOUN|2	o obrambi
blok	NOUN	DDDS|blok|NOUN|3	oddelek
blok	NOUN	DDDS|blok|NOUN|4	o spetih listih
blok	NOUN	DDDS|blok|NOUN|5	velik kos materiala
blok	NOUN	DDDS|blok|NOUN|6	sklop pohištva
blok	NOUN	DDDS|blok|NOUN|7	podatkovna enota
blok	NOUN	DDDS|blok|NOUN|8	v filateliji
blok	NOUN	DDDS|blok|NOUN|9	sklop istovrstnih zadev
blok	NOUN	DDDS|blok|NOUN|10	del motorja
blok	NOUN	DDDS|blok|NOUN|11	stanovanjska zgradba
bomba	NOUN	DDDS|bomba|NOUN|1	o povzročanju nemira
bomba	NOUN	DDDS|bomba|NOUN|2	o veliki količini
bomba	NOUN	DDDS|bomba|NOUN|3	udarec
bomba	NOUN	DDDS|bomba|NOUN|4	plinska jeklenka
bomba	NOUN	DDDS|bomba|NOUN|5	eksploziven strel na gol
bomba	NOUN	DDDS|bomba|NOUN|6	kar je dobro ali impresivno
bomba	NOUN	DDDS|bomba|NOUN|7	eksplozivno telo
bomba	NOUN	DDDS|bomba|NOUN|8	o spolni privlačnosti
brcati	VERB	DDDS|brcati|VERB|1	spravljati koga iz določene situacije ali kraja
brcati	VERB	DDDS|brcati|VERB|2	pri dojenčkih
brcati	VERB	DDDS|brcati|VERB|3	odstavljati
brcati	VERB	DDDS|brcati|VERB|4	o razgibavanju
brcati	VERB	DDDS|brcati|VERB|5	o povzročanju bolečine ali škode
brcati	VERB	DDDS|brcati|VERB|6	stran od sebe
brcati	VERB	DDDS|brcati|VERB|7	vztrajati
brcati	VERB	DDDS|brcati|VERB|8	nenadzorovano premikati noge
brcati	VERB	DDDS|brcati|VERB|9	pri plavanju
dajati	VERB	DDDS|dajati|VERB|1	zagotavljati lastnost
dajati	VERB	DDDS|dajati|VERB|2	povzročati, da kdo kaj ima, lahko uporablja
dajati	VERB	DDDS|dajati|VERB|3	zagotavljati, da lahko kdo kaj uresniči
dajati	VERB	DDDS|dajati|VERB|4	plačevati
dajati	VERB	DDDS|dajati|VERB|5	napovedovati, kazati se, sklepati (z nedoločnikom)
dajati	VERB	DDDS|dajati|VERB|6	prinašati v kakovosti, količini
dajati	VERB	DDDS|dajati|VERB|7	povzročati nelagodje
dajati	VERB	DDDS|dajati|VERB|8	izrekati, izjavljati
dajati	VERB	DDDS|dajati|VERB|9	aplicirati nanašati, vnašati
dajati	VERB	DDDS|dajati|VERB|10	povzročati, da je kdo česa deležen
dajati	VERB	DDDS|dajati|VERB|11	kazati
dajati	VERB	DDDS|dajati|VERB|12	pripisovati vrednost, pomen
dajati	VERB	DDDS|dajati|VERB|13	zagotavljati, da lahko kdo  kaj uporabi, uveljavi
dvojček	NOUN	DDDS|dvojček|NOUN|1	telekomunikacijski paket
dvojček	NOUN	DDDS|dvojček|NOUN|2	astrološko znamenje
dvojček	NOUN	DDDS|dvojček|NOUN|3	v košarki
dvojček	NOUN	DDDS|dvojček|NOUN|4	hiša
dvojček	NOUN	DDDS|dvojček|NOUN|5	o otroku
dvojček	NOUN	DDDS|dvojček|NOUN|6	dve povezani zadevi
dvojček	NOUN	DDDS|dvojček|NOUN|7	o podobnosti nečesa
dvojček	NOUN	DDDS|dvojček|NOUN|8	o telefonski liniji
dvojček	NOUN	DDDS|dvojček|NOUN|9	nebotičnik
dvojček	NOUN	DDDS|dvojček|NOUN|10	o kristalu
grob	ADJ	DDDS|grob|ADJ|1	o fizičnem kontaktu
grob	ADJ	DDDS|grob|ADJ|2	o visoki stopnji
grob	ADJ	DDDS|grob|ADJ|3	približen
grob	ADJ	DDDS|grob|ADJ|4	nedodelan; surov
grob	ADJ	DDDS|grob|ADJ|5	o otipu
grob	ADJ	DDDS|grob|ADJ|6	o obnašanju osebe
grob	ADJ	DDDS|grob|ADJ|7	o zaznavni lastnosti
grob	NOUN	DDDS|grob|NOUN|1	smrt
grob	NOUN	DDDS|grob|NOUN|2	jama
grob	NOUN	DDDS|grob|NOUN|3	mesto pokopanega
imeti	VERB	DDDS|imeti|VERB|1	dejstvo, da kaj obstaja, je pri kom
imeti	VERB	DDDS|imeti|VERB|2	biti deležen
imeti	VERB	DDDS|imeti|VERB|3	o kognitivnih procesih
imeti	VERB	DDDS|imeti|VERB|4	o sestavi
imeti	VERB	DDDS|imeti|VERB|5	o stanju
imeti	VERB	DDDS|imeti|VERB|6	o pomembnosti
imeti	VERB	DDDS|imeti|VERB|7	obsegati
imeti	VERB	DDDS|imeti|VERB|8	o starosti
imeti	VERB	DDDS|imeti|VERB|9	o družinskih razmerjih
imeti	VERB	DDDS|imeti|VERB|10	o lastnosti
imeti	VERB	DDDS|imeti|VERB|11	o aktivnosti, dejavnosti
imeti	VERB	DDDS|imeti|VERB|12	o mnenju
imeti	VERB	DDDS|imeti|VERB|13	o lastnini
izgubiti	VERB	DDDS|izgubiti|VERB|1	biti ob
izgubiti	VERB	DDDS|izgubiti|VERB|2	izgubiti povezavo z ljudmi
izgubiti	VERB	DDDS|izgubiti|VERB|3	o lastnini v boju
izgubiti	VERB	DDDS|izgubiti|VERB|4	o smrti
izgubiti	VERB	DDDS|izgubiti|VERB|5	ne najti predmeta
izgubiti	VERB	DDDS|izgubiti|VERB|6	ostati brez česa
izgubiti	VERB	DDDS|izgubiti|VERB|7	biti poražen
izgubiti	VERB	DDDS|izgubiti|VERB|8	ne najti smisla; ne najti poti v življenju
izpustiti	VERB	DDDS|izpustiti|VERB|1	ne predati, ne zadržati
izpustiti	VERB	DDDS|izpustiti|VERB|2	ne vključiti, ne upoštevati
izpustiti	VERB	DDDS|izpustiti|VERB|3	o glasu
izpustiti	VERB	DDDS|izpustiti|VERB|4	oddajati v okolje
izpustiti	VERB	DDDS|izpustiti|VERB|5	ne udeležiti se
izpustiti	VERB	DDDS|izpustiti|VERB|6	nehati spremljati
izpustiti	VERB	DDDS|izpustiti|VERB|7	iz rok
izpustiti	VERB	DDDS|izpustiti|VERB|8	iz ujetništva, zapora
koza	NOUN	DDDS|koza|NOUN|1	športni rekvizit
koza	NOUN	DDDS|koza|NOUN|2	bolezen
koza	NOUN	DDDS|koza|NOUN|3	kozolec
koza	NOUN	DDDS|koza|NOUN|4	stojalo za žaganje
koza	NOUN	DDDS|koza|NOUN|5	neumna ženska
koza	NOUN	DDDS|koza|NOUN|6	o horoskopu
koza	NOUN	DDDS|koza|NOUN|7	o igri
koza	NOUN	DDDS|koza|NOUN|8	žival
koza	NOUN	DDDS|koza|NOUN|9	stojalo
kraljica	NOUN	DDDS|kraljica|NOUN|1	pomembna panoga ali disciplina
kraljica	NOUN	DDDS|kraljica|NOUN|2	vladarka
kraljica	NOUN	DDDS|kraljica|NOUN|3	kraljeva žena
kraljica	NOUN	DDDS|kraljica|NOUN|4	zmagovalka tekmovanja
kraljica	NOUN	DDDS|kraljica|NOUN|5	šahovska figura
kraljica	NOUN	DDDS|kraljica|NOUN|6	samica
kraljica	NOUN	DDDS|kraljica|NOUN|7	najpomembnejša predstavnica
kraljica	NOUN	DDDS|kraljica|NOUN|8	igralna karta
lahek	ADJ	DDDS|lahek|ADJ|1	ki ne zahteva veliko napora, spretnosti
lahek	ADJ	DDDS|lahek|ADJ|2	nezahteven, enostaven; brez težav
